year,month,geography,record_count,burned_acres,named_record_count,records_with_coordinates,certified_or_final_count,source_id,source_scope,coverage_tier,coverage_status,calendar_window_complete,provisional,comparable_over_time,causal_smoke_attribution
1951,4,Canada,185,17499,0,185,185,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,5,Canada,95,143339,0,95,95,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,6,Canada,265,671222,0,265,265,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,7,Canada,510,229128,0,510,510,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,8,Canada,559,138681,0,559,559,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,9,Canada,242,61095,0,242,242,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,10,Canada,4,4,0,4,4,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,11,Canada,1,80,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1951,12,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,3,Canada,21,108,0,21,21,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,4,Canada,42,186631,0,42,42,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,5,Canada,229,41571,0,229,229,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,6,Canada,129,71183,0,129,129,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,7,Canada,323,28256,0,323,323,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,8,Canada,569,52722,0,569,569,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,9,Canada,258,22511,0,258,258,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,10,Canada,197,9782,0,197,197,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,11,Canada,1,65,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1952,12,Canada,2,0,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,3,Canada,13,7,0,13,13,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,4,Canada,32,5550,0,32,32,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,5,Canada,198,34322,0,198,198,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,6,Canada,100,662986,0,100,100,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,7,Canada,281,668778,0,281,281,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,8,Canada,600,91139,0,600,600,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,9,Canada,117,301,0,117,117,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,10,Canada,3,6,0,3,3,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,11,Canada,1,0,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1953,12,Canada,2,0,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,3,Canada,32,2740,0,32,32,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,4,Canada,33,472,0,33,33,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,5,Canada,188,4439,0,188,188,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,6,Canada,85,7164,0,85,85,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,7,Canada,200,1224,0,200,200,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,8,Canada,187,7596,0,187,187,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,9,Canada,38,35,0,38,38,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,10,Canada,2,4,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,11,Canada,1,0,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1954,12,Canada,1,30,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,3,Canada,9,3,0,9,9,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,4,Canada,18,651,0,18,18,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,5,Canada,131,11747,0,131,131,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,6,Canada,346,31220,0,346,346,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,7,Canada,381,232004,0,381,381,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,8,Canada,227,5604,0,227,227,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,9,Canada,215,6086,0,215,215,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,10,Canada,16,31,0,16,16,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,11,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1955,12,Canada,7,9880,0,7,7,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,2,Canada,1,0,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,3,Canada,34,19,0,34,34,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,4,Canada,88,2986,0,88,88,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,5,Canada,597,522763,0,597,597,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,6,Canada,102,3976,0,102,102,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,7,Canada,447,21070,0,447,447,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,8,Canada,392,8993,0,392,392,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,9,Canada,229,2874,0,229,229,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,10,Canada,19,14,0,19,19,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,11,Canada,2,0,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1956,12,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,3,Canada,39,145,0,39,39,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,4,Canada,106,6419,0,106,106,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,5,Canada,223,11225,0,223,223,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,6,Canada,222,94195,0,222,222,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,7,Canada,244,10212,0,244,244,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,8,Canada,235,103627,0,235,235,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,9,Canada,191,9164,0,191,191,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,10,Canada,80,320,0,80,80,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,11,Canada,2,1,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1957,12,Canada,9,5,0,9,9,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,3,Canada,51,196,0,51,51,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,4,Canada,87,11909,0,87,87,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,5,Canada,619,1511835,0,619,619,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,6,Canada,462,1481041,0,462,462,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,7,Canada,991,1168215,0,991,991,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,8,Canada,726,134796,0,726,726,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,9,Canada,152,6347,0,152,152,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,10,Canada,40,286,0,40,40,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,11,Canada,6,1,0,6,6,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1958,12,Canada,1,0,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,3,Canada,93,446,0,93,93,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,4,Canada,159,11194,0,159,159,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,5,Canada,340,127515,0,340,340,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,6,Canada,190,151137,0,190,190,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,7,Canada,508,400238,0,508,508,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,8,Canada,285,6131,0,285,285,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,9,Canada,45,1663,0,45,45,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,10,Canada,2,0,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,11,Canada,1,0,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1959,12,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,1,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,3,Canada,48,236,0,48,48,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,4,Canada,113,10921,0,113,113,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,5,Canada,152,104159,0,152,152,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,6,Canada,218,125244,0,218,218,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,7,Canada,1421,956719,0,1421,1421,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,8,Canada,658,250697,0,658,658,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,9,Canada,172,5010,0,172,172,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,10,Canada,63,2995,0,63,63,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,11,Canada,3,1101,0,3,3,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1960,12,Canada,5,956,0,5,5,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,1,Canada,10,10,10,10,10,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,2,Canada,9,0,9,9,9,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,3,Canada,62,195,25,62,62,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,4,Canada,170,49025,72,170,170,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,5,Canada,496,835000,203,496,496,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,6,Canada,950,2433654,248,950,950,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,7,Canada,1074,1847923,58,1074,1074,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,8,Canada,1161,1221617,97,1161,1161,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,9,Canada,191,415427,16,191,191,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,10,Canada,66,54101,23,66,66,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,11,Canada,19,822,13,19,19,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1961,12,Canada,10,3,10,10,10,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,1,Canada,1,0,1,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,2,Canada,2,0,2,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,3,Canada,45,130,4,45,45,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,4,Canada,95,1104,24,95,95,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,5,Canada,208,62807,49,208,208,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,6,Canada,475,426577,85,475,475,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,7,Canada,632,292924,37,632,632,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,8,Canada,312,11739,27,312,312,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,9,Canada,137,3524,13,137,137,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,10,Canada,32,4597,19,32,32,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,11,Canada,11,2,11,11,11,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1962,12,Canada,7,8,7,7,7,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,1,Canada,5,0,5,5,5,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,2,Canada,2,0,2,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,3,Canada,54,780,4,54,54,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,4,Canada,77,5690,11,77,77,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,5,Canada,503,82973,78,503,503,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,6,Canada,437,125770,98,437,437,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,7,Canada,716,154206,197,716,716,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,8,Canada,868,39772,66,868,868,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,9,Canada,273,1840,31,273,273,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,10,Canada,80,19640,35,80,80,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,11,Canada,28,1456,25,28,28,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1963,12,Canada,4,1,3,4,4,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1964,1,Canada,4,4,4,4,4,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1964,2,Canada,9,1,9,9,9,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1964,3,Canada,55,44,5,55,55,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1964,4,Canada,144,101776,69,144,144,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
1964,5,Canada,370,189903,86,370,370,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
