zcta,name,state,population_2020,latitude,longitude,grid_distance_km,smoke_days_aqi101_equiv,mean_smoke_pm25_ug_m3,population_days
79025,ZCTA5 79025,TX,73,34.940988,-102.205885,8.702,0,0.671,0
79027,ZCTA5 79027,TX,4899,34.408048,-102.419542,6.535,0,0.798,0
79029,ZCTA5 79029,TX,16230,35.901966,-102.025897,4.085,0,0.918,0
79031,ZCTA5 79031,TX,1188,34.270256,-102.449583,3.739,0,0.784,0
79032,ZCTA5 79032,TX,125,34.282885,-101.941418,2.992,0,0.787,0
79033,ZCTA5 79033,TX,97,36.33004,-100.983997,7.981,0,0.999,0
79034,ZCTA5 79034,TX,521,36.359771,-100.157216,2.417,0,1.176,0
79035,ZCTA5 79035,TX,5266,34.690472,-102.784877,6.491,0,0.701,0
79036,ZCTA5 79036,TX,4643,35.612811,-101.547365,6.449,0,0.908,0
79039,ZCTA5 79039,TX,772,35.259837,-101.096311,7.389,0,0.808,0
79040,ZCTA5 79040,TX,1685,36.318349,-101.559411,7.868,0,1.0,0
79041,ZCTA5 79041,TX,2880,34.043255,-101.931966,2.765,0,0.744,0
79042,ZCTA5 79042,TX,1190,34.741356,-101.911489,3.785,0,0.75,0
79043,ZCTA5 79043,TX,1278,34.368347,-102.134819,7.054,0,0.798,0
79044,ZCTA5 79044,TX,517,35.863315,-102.367488,5.336,0,0.864,0
79045,ZCTA5 79045,TX,18621,34.914806,-102.554528,6.958,0,0.667,0
79046,ZCTA5 79046,TX,451,36.163536,-100.121753,8.521,0,1.121,0
79051,ZCTA5 79051,TX,22,36.483086,-102.259356,7.17,0,0.947,0
79052,ZCTA5 79052,TX,1102,34.361144,-101.744226,5.701,0,0.747,0
79053,ZCTA5 79053,TX,92,34.408017,-102.579402,7.568,0,0.749,0
79054,ZCTA5 79054,TX,505,35.374819,-100.821516,7.445,0,0.859,0
79056,ZCTA5 79056,TX,93,36.223812,-100.211576,2.74,0,1.121,0
79057,ZCTA5 79057,TX,966,35.246,-100.642178,8.338,0,0.837,0
79058,ZCTA5 79058,TX,51,35.5795,-101.855136,7.393,0,0.864,0
79059,ZCTA5 79059,TX,764,35.830763,-100.765905,6.727,0,1.043,0
79061,ZCTA5 79061,TX,275,35.524915,-100.442492,8.389,0,0.951,0
79062,ZCTA5 79062,TX,227,36.037941,-101.50697,6.499,0,0.919,0
79063,ZCTA5 79063,TX,667,34.531086,-102.09627,7.913,0,0.771,0
79064,ZCTA5 79064,TX,2456,34.195546,-102.1193,3.895,0,0.783,0
79065,ZCTA5 79065,TX,19750,35.541234,-100.906572,5.773,0,0.851,0
79068,ZCTA5 79068,TX,3054,35.346662,-101.444262,1.498,0,0.786,0
79070,ZCTA5 79070,TX,9671,36.269994,-100.79416,8.301,0,1.093,0
79072,ZCTA5 79072,TX,25590,34.169757,-101.73385,2.537,0,0.718,0
79078,ZCTA5 79078,TX,333,35.720483,-101.580709,6.889,0,0.948,0
79079,ZCTA5 79079,TX,2461,35.20898,-100.242918,5.905,0,0.965,0
79080,ZCTA5 79080,TX,528,35.74865,-101.213702,5.304,0,0.958,0
79081,ZCTA5 79081,TX,3742,36.24162,-101.218409,5.186,0,0.927,0
79082,ZCTA5 79082,TX,342,34.224256,-102.287745,7.44,0,0.79,0
79083,ZCTA5 79083,TX,2321,35.886791,-101.514898,7.636,0,0.974,0
79084,ZCTA5 79084,TX,2236,36.276881,-101.996725,7.893,0,0.924,0
79085,ZCTA5 79085,TX,34,34.740717,-102.514426,2.77,0,0.715,0
79086,ZCTA5 79086,TX,2122,36.045967,-101.783782,2.786,0,0.972,0
79087,ZCTA5 79087,TX,720,36.2878,-102.913883,5.104,0,0.912,0
79088,ZCTA5 79088,TX,5331,34.580896,-101.697218,7.275,0,0.828,0
79091,ZCTA5 79091,TX,117,34.892687,-102.120884,1.234,0,0.671,0
79092,ZCTA5 79092,TX,1121,35.312969,-102.446391,5.278,0,0.706,0
79093,ZCTA5 79093,TX,70,36.289912,-101.033947,9.23,0,0.93,0
79094,ZCTA5 79094,TX,25,34.840077,-101.5097,10.429,0,0.787,0
79095,ZCTA5 79095,TX,2293,34.90404,-100.20826,2.846,0,0.983,0
79096,ZCTA5 79096,TX,2033,35.437391,-100.196706,6.429,0,0.976,0
79097,ZCTA5 79097,TX,1093,35.437786,-101.181077,8.595,0,0.801,0
79098,ZCTA5 79098,TX,526,35.152354,-102.215756,7.418,0,0.705,0
79101,ZCTA5 79101,TX,2307,35.206058,-101.839554,5.345,0,0.713,0
79102,ZCTA5 79102,TX,9252,35.19632,-101.86625,7.423,0,0.713,0
79103,ZCTA5 79103,TX,10532,35.177308,-101.794475,1.409,0,0.713,0
79104,ZCTA5 79104,TX,7166,35.202989,-101.788733,1.75,0,0.713,0
79106,ZCTA5 79106,TX,27692,35.203066,-101.895003,6.577,0,0.716,0
79107,ZCTA5 79107,TX,37480,35.230592,-101.802502,5.04,0,0.713,0
79108,ZCTA5 79108,TX,12117,35.307898,-101.690933,7.992,0,0.754,0
79109,ZCTA5 79109,TX,42509,35.166416,-101.886423,7.311,0,0.716,0
79110,ZCTA5 79110,TX,18285,35.147391,-101.870328,8.927,0,0.713,0
79111,ZCTA5 79111,TX,1612,35.220442,-101.708078,7.911,0,0.713,0
79118,ZCTA5 79118,TX,27608,35.106367,-101.739911,8.141,0,0.699,0
79119,ZCTA5 79119,TX,21147,35.109084,-102.017887,9.439,0,0.668,0
79121,ZCTA5 79121,TX,6601,35.174701,-101.929717,3.28,0,0.716,0
79124,ZCTA5 79124,TX,11585,35.266733,-101.958411,7.129,0,0.714,0
79201,ZCTA5 79201,TX,6702,34.437766,-100.280962,7.674,0,0.906,0
79220,ZCTA5 79220,TX,115,33.753501,-100.794632,7.627,0,0.725,0
79225,ZCTA5 79225,TX,774,34.255931,-99.515204,8.759,0,0.763,0
79226,ZCTA5 79226,TX,2858,34.90076,-100.994549,6.63,0,0.804,0
79227,ZCTA5 79227,TX,1143,33.899685,-99.769784,5.177,0,0.875,0
79229,ZCTA5 79229,TX,361,33.665706,-100.676563,8.008,0,0.826,0
79230,ZCTA5 79230,TX,149,34.702273,-100.069222,9.347,0,0.831,0
79231,ZCTA5 79231,TX,40,33.906379,-101.070036,2.894,0,0.77,0
79233,ZCTA5 79233,TX,146,34.520996,-100.525648,5.546,0,0.837,0
79234,ZCTA5 79234,TX,96,34.230443,-100.935228,7.727,0,0.787,0
79235,ZCTA5 79235,TX,3296,33.961932,-101.246145,7.539,0,0.742,0
79236,ZCTA5 79236,TX,202,33.710684,-100.384217,4.811,0,0.915,0
79237,ZCTA5 79237,TX,405,34.910791,-100.65682,4.991,0,0.862,0
79239,ZCTA5 79239,TX,103,34.655623,-100.763893,6.699,0,0.758,0
79240,ZCTA5 79240,TX,62,34.885485,-100.780332,6.754,0,0.862,0
79241,ZCTA5 79241,TX,2014,34.179633,-101.387813,2.127,0,0.701,0
79243,ZCTA5 79243,TX,81,33.774479,-100.990114,6.853,0,0.739,0
79244,ZCTA5 79244,TX,649,34.041936,-100.852771,2.664,0,0.788,0
79245,ZCTA5 79245,TX,2192,34.855772,-100.510098,6.264,0,0.912,0
79247,ZCTA5 79247,TX,54,34.329813,-99.409069,5.666,0,0.763,0
79248,ZCTA5 79248,TX,1367,33.994322,-100.287247,7.448,0,0.918,0
79250,ZCTA5 79250,TX,1281,33.877689,-101.594755,1.45,0,0.715,0
79251,ZCTA5 79251,TX,59,34.943421,-100.451566,8.412,0,0.912,0
79252,ZCTA5 79252,TX,2847,34.304335,-99.818916,2.516,0,0.933,0
79255,ZCTA5 79255,TX,477,34.349913,-101.050762,3.222,0,0.796,0
79256,ZCTA5 79256,TX,287,33.900389,-100.745875,4.309,0,0.881,0
79257,ZCTA5 79257,TX,948,34.457478,-101.287161,4.625,0,0.754,0
79258,ZCTA5 79258,TX,20,34.228291,-101.288735,7.906,0,0.774,0
79259,ZCTA5 79259,TX,48,34.398492,-100.472927,9.629,0,0.842,0
79261,ZCTA5 79261,TX,384,34.447226,-100.809848,7.227,0,0.798,0
79311,ZCTA5 79311,TX,3479,33.857882,-101.881538,4.76,0,0.734,0
79312,ZCTA5 79312,TX,934,34.019064,-102.419954,3.954,0,0.797,0
79313,ZCTA5 79313,TX,1394,33.804916,-102.162277,8.911,0,0.771,0
79314,ZCTA5 79314,TX,61,33.584898,-103.014508,5.035,0,0.728,0
79316,ZCTA5 79316,TX,10619,33.137907,-102.326183,6.255,0,0.79,0
79322,ZCTA5 79322,TX,1720,33.633175,-101.178516,6.223,0,0.761,0
79323,ZCTA5 79323,TX,6541,32.945746,-102.869403,8.096,0,0.71,0
79324,ZCTA5 79324,TX,50,33.897884,-102.68249,6.458,0,0.77,0
79325,ZCTA5 79325,TX,2283,34.424608,-102.943742,5.671,0,0.814,0
79326,ZCTA5 79326,TX,22,34.077938,-102.216144,9.721,0,0.771,0
79329,ZCTA5 79329,TX,3214,33.715143,-101.674963,7.238,0,0.748,0
79330,ZCTA5 79330,TX,169,33.040779,-101.224823,3.612,0,0.71,0
79331,ZCTA5 79331,TX,11825,32.695214,-102.00957,6.093,0,0.772,0
79336,ZCTA5 79336,TX,15953,33.603401,-102.39884,5.694,0,0.742,0
79339,ZCTA5 79339,TX,6744,33.889082,-102.337301,5.822,0,0.765,0
79342,ZCTA5 79342,TX,322,32.908208,-102.3366,10.491,0,0.743,0
79343,ZCTA5 79343,TX,1325,33.658671,-101.531037,8.852,0,0.776,0
79344,ZCTA5 79344,TX,2,33.844961,-102.930411,4.783,0,0.786,0
79345,ZCTA5 79345,TX,857,33.337542,-102.33135,8.691,0,0.782,0
79346,ZCTA5 79346,TX,2095,33.648085,-102.824937,7.053,0,0.78,0
79347,ZCTA5 79347,TX,7169,34.17256,-102.78941,3.991,0,0.759,0
79350,ZCTA5 79350,TX,341,33.731452,-101.825896,6.916,0,0.748,0
79351,ZCTA5 79351,TX,1061,32.92701,-101.764414,8.366,0,0.76,0
79353,ZCTA5 79353,TX,38,33.783518,-102.581946,8.877,0,0.78,0
79355,ZCTA5 79355,TX,1867,33.181661,-102.876716,9.77,0,0.726,0
79356,ZCTA5 79356,TX,5695,33.28459,-101.342082,4.975,0,0.772,0
79357,ZCTA5 79357,TX,1972,33.611886,-101.404701,2.557,0,0.777,0
79358,ZCTA5 79358,TX,1335,33.442185,-102.195033,6.883,0,0.767,0
79359,ZCTA5 79359,TX,2800,32.971141,-102.586555,2.098,0,0.73,0
79360,ZCTA5 79360,TX,17803,32.689865,-102.724434,3.729,0,0.695,0
79363,ZCTA5 79363,TX,6259,33.707731,-102.045021,5.506,0,0.766,0
79364,ZCTA5 79364,TX,7985,33.452358,-101.644072,6.972,0,0.777,0
79366,ZCTA5 79366,TX,1189,33.530315,-101.685343,8.357,0,0.773,0
79367,ZCTA5 79367,TX,594,33.621453,-102.190786,9.123,0,0.776,0
79369,ZCTA5 79369,TX,83,33.955743,-102.145171,7.393,0,0.794,0
79370,ZCTA5 79370,TX,1417,33.507585,-100.908386,7.286,0,0.752,0
79371,ZCTA5 79371,TX,1331,33.952621,-102.966213,5.105,0,0.779,0
79372,ZCTA5 79372,TX,1247,33.434243,-102.488401,4.414,0,0.706,0
79373,ZCTA5 79373,TX,3068,33.182577,-101.827198,8.89,0,0.795,0
79376,ZCTA5 79376,TX,64,33.233866,-102.673105,7.424,0,0.725,0
79377,ZCTA5 79377,TX,276,32.929648,-102.133506,8.88,0,0.772,0
79378,ZCTA5 79378,TX,241,33.058133,-102.474677,8.801,0,0.737,0
79379,ZCTA5 79379,TX,448,33.510496,-102.646424,6.718,0,0.741,0
79380,ZCTA5 79380,TX,119,33.735629,-102.332216,5.44,0,0.778,0
79381,ZCTA5 79381,TX,1297,33.312912,-101.770523,3.484,0,0.722,0
79382,ZCTA5 79382,TX,8449,33.455287,-102.014055,7.757,0,0.819,0
79401,ZCTA5 79401,TX,8775,33.588798,-101.850441,6.724,0,0.773,0
79403,ZCTA5 79403,TX,15604,33.643505,-101.775447,7.041,0,0.773,0
79404,ZCTA5 79404,TX,9956,33.527702,-101.793717,7.617,0,0.773,0
79406,ZCTA5 79406,TX,6848,33.585914,-101.878393,4.115,0,0.773,0
79407,ZCTA5 79407,TX,23208,33.566862,-102.079243,2.103,0,0.763,0
79410,ZCTA5 79410,TX,8615,33.570071,-101.891011,3.188,0,0.773,0
79411,ZCTA5 79411,TX,7297,33.570034,-101.857733,6.138,0,0.773,0
79412,ZCTA5 79412,TX,14834,33.546383,-101.856516,7.263,0,0.773,0
79413,ZCTA5 79413,TX,20962,33.547402,-101.885644,5.112,0,0.773,0
79414,ZCTA5 79414,TX,17537,33.547794,-101.92023,3.765,0,0.773,0
79415,ZCTA5 79415,TX,17499,33.700795,-101.896988,3.989,0,0.762,0
79416,ZCTA5 79416,TX,36251,33.600114,-101.982775,5.949,0,0.773,0
79423,ZCTA5 79423,TX,42311,33.439985,-101.855477,5.897,0,0.765,0
79424,ZCTA5 79424,TX,53479,33.467125,-101.944209,4.18,0,0.765,0
79501,ZCTA5 79501,TX,3594,32.747613,-99.904852,7.676,0,0.683,0
79502,ZCTA5 79502,TX,1087,33.183064,-100.245133,7.053,0,0.774,0
79503,ZCTA5 79503,TX,224,32.868609,-99.692923,3.666,0,0.662,0
79504,ZCTA5 79504,TX,2980,32.335802,-99.350571,6.469,0,0.563,0
79505,ZCTA5 79505,TX,223,33.577057,-99.809712,2.761,0,0.793,0
79506,ZCTA5 79506,TX,653,32.106426,-100.313408,4.993,0,0.586,0
79508,ZCTA5 79508,TX,1256,32.274081,-99.826041,1.706,0,0.596,0
79510,ZCTA5 79510,TX,7985,32.266413,-99.518894,4.045,0,0.583,0
79511,ZCTA5 79511,TX,1182,32.415915,-101.250314,4.45,0,0.668,0
79512,ZCTA5 79512,TX,7974,32.304117,-100.924392,6.449,0,0.667,0
79517,ZCTA5 79517,TX,212,32.879511,-101.246784,3.674,0,0.693,0
79518,ZCTA5 79518,TX,107,33.341053,-100.714732,4.344,0,0.773,0
79519,ZCTA5 79519,TX,70,32.044159,-99.700329,6.486,0,0.524,0
79520,ZCTA5 79520,TX,2169,32.857153,-100.124111,4.823,0,0.675,0
79521,ZCTA5 79521,TX,3672,33.122685,-99.650389,4.289,0,0.652,0
79525,ZCTA5 79525,TX,2902,32.630369,-99.830593,5.616,0,0.681,0
79526,ZCTA5 79526,TX,1071,32.636295,-100.71688,6.967,0,0.684,0
79527,ZCTA5 79527,TX,360,32.593166,-101.059439,3.05,0,0.714,0
79528,ZCTA5 79528,TX,595,33.182928,-100.895056,3.657,0,0.759,0
79529,ZCTA5 79529,TX,1272,33.431837,-99.853667,3.492,0,0.745,0
79530,ZCTA5 79530,TX,587,32.118932,-99.748801,8.008,0,0.53,0
79532,ZCTA5 79532,TX,796,32.404869,-100.711396,3.747,0,0.65,0
79533,ZCTA5 79533,TX,417,32.857171,-99.55149,6.768,0,0.687,0
79534,ZCTA5 79534,TX,208,32.761942,-100.212859,5.533,0,0.696,0
79535,ZCTA5 79535,TX,165,32.223438,-100.479835,7.948,0,0.623,0
79536,ZCTA5 79536,TX,5133,32.473616,-100.032549,5.293,0,0.616,0
79537,ZCTA5 79537,TX,69,32.291861,-100.210748,3.668,0,0.607,0
79538,ZCTA5 79538,TX,243,31.970613,-99.684164,3.982,0,0.524,0
79539,ZCTA5 79539,TX,151,33.361114,-99.876875,7.646,0,0.738,0
79540,ZCTA5 79540,TX,101,33.169164,-100.040999,3.904,0,0.803,0
79541,ZCTA5 79541,TX,943,32.147788,-99.810223,1.769,0,0.53,0
79543,ZCTA5 79543,TX,1005,32.71433,-100.407773,5.93,0,0.707,0
79544,ZCTA5 79544,TX,434,33.301513,-99.8529,2.589,0,0.738,0
79545,ZCTA5 79545,TX,1772,32.415212,-100.573539,5.727,0,0.629,0
79546,ZCTA5 79546,TX,1798,32.891818,-100.498206,3.166,0,0.687,0
79547,ZCTA5 79547,TX,666,33.197744,-99.905443,8.395,0,0.767,0
79548,ZCTA5 79548,TX,165,33.049768,-99.918963,8.421,0,0.72,0
79549,ZCTA5 79549,TX,15456,32.887589,-100.841389,3.193,0,0.709,0
79553,ZCTA5 79553,TX,3202,32.940917,-99.850965,8.125,0,0.677,0
79556,ZCTA5 79556,TX,12644,32.458787,-100.357939,3.019,0,0.608,0
79560,ZCTA5 79560,TX,143,32.665235,-100.213046,7.668,0,0.696,0
79561,ZCTA5 79561,TX,674,32.515491,-100.195108,7.473,0,0.668,0
79562,ZCTA5 79562,TX,5264,32.236251,-99.866451,6.913,0,0.596,0
79563,ZCTA5 79563,TX,1152,32.415823,-99.90623,7.651,0,0.604,0
79565,ZCTA5 79565,TX,252,32.397372,-101.087816,6.289,0,0.645,0
79566,ZCTA5 79566,TX,245,32.108984,-100.134588,5.225,0,0.584,0
79567,ZCTA5 79567,TX,3113,31.97243,-99.950305,5.54,0,0.498,0
79601,ZCTA5 79601,TX,26515,32.576489,-99.665323,1.022,0,0.649,0
79602,ZCTA5 79602,TX,25389,32.335677,-99.667488,5.306,0,0.617,0
79603,ZCTA5 79603,TX,23746,32.333551,-99.927724,8.376,0,0.596,0
79605,ZCTA5 79605,TX,30239,32.434599,-99.781827,4.316,0,0.604,0
79606,ZCTA5 79606,TX,27818,32.362767,-99.817334,8.049,0,0.604,0
79607,ZCTA5 79607,TX,2983,32.43035,-99.832641,0.655,0,0.604,0
79699,ZCTA5 79699,TX,169,32.462235,-99.715894,6.454,0,0.618,0
79701,ZCTA5 79701,TX,29748,31.992386,-102.081461,2.955,0,0.676,0
79703,ZCTA5 79703,TX,21205,31.979427,-102.132362,7.381,0,0.676,0
79705,ZCTA5 79705,TX,44138,32.051161,-102.059536,7.992,0,0.676,0
79706,ZCTA5 79706,TX,31805,31.814269,-102.002454,5.037,0,0.689,0
79707,ZCTA5 79707,TX,37632,32.042554,-102.204703,7.646,0,0.681,0
79713,ZCTA5 79713,TX,592,32.489818,-101.754488,8.247,0,0.713,0
79714,ZCTA5 79714,TX,18588,32.335729,-102.697303,8.888,0,0.687,0
79718,ZCTA5 79718,TX,668,31.004969,-103.759065,7.403,0,0.583,0
79719,ZCTA5 79719,TX,300,31.460655,-103.404137,5.45,0,0.676,0
79720,ZCTA5 79720,TX,31948,32.253541,-101.47264,7.474,0,0.691,0
79730,ZCTA5 79730,TX,218,31.169521,-103.085135,7.434,0,0.631,0
79731,ZCTA5 79731,TX,4496,31.422796,-102.487774,6.91,0,0.645,0
79733,ZCTA5 79733,TX,225,32.102911,-101.365434,3.677,0,0.686,0
79734,ZCTA5 79734,TX,1811,30.686139,-103.96015,10.687,0,0.494,0
79735,ZCTA5 79735,TX,13088,30.753974,-102.805469,7.792,0,0.579,0
79738,ZCTA5 79738,TX,295,32.751934,-101.474837,8.604,0,0.758,0
79739,ZCTA5 79739,TX,885,31.769325,-101.506391,8.406,0,0.713,0
79741,ZCTA5 79741,TX,298,31.969312,-102.630882,5.991,0,0.675,0
79742,ZCTA5 79742,TX,457,31.34204,-102.868447,4.575,0,0.642,0
79743,ZCTA5 79743,TX,324,31.185703,-102.593762,7.992,0,0.626,0
79744,ZCTA5 79744,TX,1164,30.922006,-101.970261,7.224,0,0.594,0
79745,ZCTA5 79745,TX,6857,31.832862,-103.054925,3.165,0,0.683,0
79748,ZCTA5 79748,TX,103,32.408047,-101.651732,6.707,0,0.713,0
79749,ZCTA5 79749,TX,379,32.289048,-101.871764,2.481,0,0.748,0
79752,ZCTA5 79752,TX,2226,31.22887,-102.162001,4.734,0,0.645,0
79754,ZCTA5 79754,TX,57,31.802991,-103.601477,1.709,0,0.67,0
79755,ZCTA5 79755,TX,160,31.517628,-101.918007,5.43,0,0.714,0
79756,ZCTA5 79756,TX,10318,31.540255,-102.844644,4.926,0,0.671,0
79758,ZCTA5 79758,TX,2898,31.970523,-102.320714,7.133,0,0.695,0
79759,ZCTA5 79759,TX,81,31.799217,-102.633009,7.175,0,0.664,0
79761,ZCTA5 79761,TX,30187,31.855051,-102.350647,4.969,0,0.709,0
79762,ZCTA5 79762,TX,40253,31.925286,-102.357886,6.369,0,0.695,0
79763,ZCTA5 79763,TX,39767,31.799158,-102.47409,8.377,0,0.709,0
79764,ZCTA5 79764,TX,26271,31.866262,-102.537544,5.327,0,0.664,0
79765,ZCTA5 79765,TX,21163,31.91709,-102.272718,7.94,0,0.681,0
79766,ZCTA5 79766,TX,9688,31.725171,-102.413607,5.384,0,0.703,0
79770,ZCTA5 79770,TX,38,31.875051,-103.933392,5.801,0,0.622,0
79772,ZCTA5 79772,TX,13867,31.422363,-103.627309,9.071,0,0.621,0
79777,ZCTA5 79777,TX,105,31.484586,-103.161046,7.645,0,0.685,0
79778,ZCTA5 79778,TX,892,31.176246,-101.923824,9.213,0,0.626,0
79780,ZCTA5 79780,TX,101,31.061959,-103.592093,3.76,0,0.571,0
79781,ZCTA5 79781,TX,222,30.596998,-101.78453,9.364,0,0.548,0
79782,ZCTA5 79782,TX,4641,32.149838,-101.826743,6.14,0,0.728,0
79783,ZCTA5 79783,TX,142,32.321673,-102.042298,6.052,0,0.735,0
79785,ZCTA5 79785,TX,68,31.327482,-103.906799,2.215,0,0.576,0
79788,ZCTA5 79788,TX,438,31.58214,-102.977116,10.197,0,0.671,0
79789,ZCTA5 79789,TX,927,31.714874,-103.157617,9.86,0,0.686,0
79821,ZCTA5 79821,TX,6416,31.980053,-106.598777,8.809,1,0.838,6416
79830,ZCTA5 79830,TX,7621,29.802094,-103.22236,6.295,0,0.501,0
79834,ZCTA5 79834,TX,150,29.182799,-103.262437,4.426,0,0.328,0
79835,ZCTA5 79835,TX,12456,31.932037,-106.592777,8.029,1,0.838,12456
79836,ZCTA5 79836,TX,7217,31.57255,-106.198866,7.729,0,0.461,0
79837,ZCTA5 79837,NM,389,32.241551,-105.248392,10.404,0,0.698,0
79838,ZCTA5 79838,TX,7895,31.482839,-106.168049,6.65,0,0.461,0
79839,ZCTA5 79839,TX,1113,31.333177,-105.902546,8.57,0,0.46,0
79842,ZCTA5 79842,TX,445,30.085732,-103.11774,5.81,0,0.532,0
79843,ZCTA5 79843,TX,2275,30.285296,-104.005761,5.073,0,0.425,0
79845,ZCTA5 79845,TX,3717,29.888044,-104.519138,2.288,0,0.356,0
79846,ZCTA5 79846,TX,49,29.387969,-103.990395,7.976,0,0.363,0
79847,ZCTA5 79847,TX,151,31.835905,-105.052957,8.647,0,0.594,0
79848,ZCTA5 79848,TX,696,30.261302,-102.301073,5.1,0,0.499,0
79849,ZCTA5 79849,TX,14310,31.560649,-106.250112,6.32,0,0.502,0
79851,ZCTA5 79851,TX,1339,31.278279,-105.31166,4.866,0,0.492,0
79852,ZCTA5 79852,TX,712,29.39623,-103.617232,7.749,0,0.378,0
79853,ZCTA5 79853,TX,3638,31.434058,-106.063238,7.343,0,0.469,0
79854,ZCTA5 79854,TX,163,30.59127,-104.660157,4.794,0,0.507,0
79855,ZCTA5 79855,TX,2071,31.09348,-104.624514,8.821,0,0.561,0
79901,ZCTA5 79901,TX,10027,31.760618,-106.478578,4.981,0,0.716,0
79902,ZCTA5 79902,TX,20071,31.783715,-106.498544,2.198,0,0.716,0
79903,ZCTA5 79903,TX,16425,31.786196,-106.441889,5.351,0,0.716,0
79904,ZCTA5 79904,TX,31491,31.852764,-106.447636,7.087,0,0.716,0
79905,ZCTA5 79905,TX,22483,31.766054,-106.426202,7.694,0,0.716,0
79906,ZCTA5 79906,TX,5336,31.810651,-106.404743,7.591,0,0.563,0
79907,ZCTA5 79907,TX,50971,31.707231,-106.326563,4.49,0,0.485,0
79908,ZCTA5 79908,TX,3583,31.846124,-106.381458,6.498,0,0.563,0
79911,ZCTA5 79911,TX,8023,31.892461,-106.542564,7.033,0,0.753,0
79912,ZCTA5 79912,TX,78652,31.848583,-106.534316,6.272,0,0.716,0
79915,ZCTA5 79915,TX,35234,31.746041,-106.371426,8.705,0,0.563,0
79916,ZCTA5 79916,TX,3800,31.813968,-106.418136,7.346,0,0.716,0
79920,ZCTA5 79920,TX,51,31.824725,-106.451727,4.723,0,0.716,0
79922,ZCTA5 79922,TX,8133,31.814909,-106.56124,6.407,0,0.716,0
79924,ZCTA5 79924,TX,58721,31.902442,-106.413245,9.55,0,0.642,0
79925,ZCTA5 79925,TX,38422,31.79695,-106.35688,3.566,0,0.563,0
79927,ZCTA5 79927,TX,40290,31.640206,-106.268949,5.21,0,0.485,0
79928,ZCTA5 79928,TX,78971,31.631426,-106.160065,5.486,0,0.465,0
79930,ZCTA5 79930,TX,24553,31.831224,-106.48486,3.253,0,0.716,0
79932,ZCTA5 79932,TX,29996,31.874971,-106.607981,9.576,1,0.838,29996
79934,ZCTA5 79934,TX,29386,31.950669,-106.433518,6.937,0,0.753,0
79935,ZCTA5 79935,TX,17534,31.767945,-106.330177,5.081,0,0.563,0
79936,ZCTA5 79936,TX,105150,31.776593,-106.296976,4.847,0,0.563,0
79938,ZCTA5 79938,TX,96353,31.829712,-105.971362,1.21,0,0.511,0
80002,ZCTA5 80002,CO,20267,39.794822,-105.105292,4.141,1,1.439,20267
80003,ZCTA5 80003,CO,36258,39.825417,-105.063561,9.052,1,1.439,36258
80004,ZCTA5 80004,CO,36076,39.817079,-105.123703,5.755,1,1.439,36076
80005,ZCTA5 80005,CO,28742,39.85165,-105.131418,6.86,1,1.451,28742
80007,ZCTA5 80007,CO,17997,39.866893,-105.190278,6.241,1,1.451,17997
80010,ZCTA5 80010,CO,42303,39.739249,-104.862881,8.143,1,1.44,42303
80011,ZCTA5 80011,CO,54254,39.738764,-104.782159,5.284,1,1.531,54254
80012,ZCTA5 80012,CO,49897,39.699734,-104.83763,10.514,1,1.568,49897
80013,ZCTA5 80013,CO,75099,39.661397,-104.765662,3.247,1,1.568,75099
80014,ZCTA5 80014,CO,41711,39.663499,-104.838177,8.399,1,1.568,41711
80015,ZCTA5 80015,CO,71466,39.627939,-104.779425,2.941,1,1.568,71466
80016,ZCTA5 80016,CO,65406,39.599468,-104.707569,5.277,1,1.568,65406
80017,ZCTA5 80017,CO,37637,39.697928,-104.78546,7.633,1,1.568,37637
80018,ZCTA5 80018,CO,16106,39.688002,-104.68974,7.558,1,1.568,16106
80019,ZCTA5 80019,CO,3865,39.778564,-104.684711,6.156,1,1.531,3865
80020,ZCTA5 80020,CO,52141,39.930782,-105.074287,6.54,1,1.451,52141
80021,ZCTA5 80021,CO,36176,39.890663,-105.113724,3.715,1,1.451,36176
80022,ZCTA5 80022,CO,57432,39.879717,-104.798904,6.038,0,1.442,0
80023,ZCTA5 80023,CO,25964,39.975844,-105.009381,7.637,0,1.419,0
80024,ZCTA5 80024,CO,170,39.843876,-104.917925,8.113,1,1.44,170
80025,ZCTA5 80025,CO,212,39.939848,-105.283942,6.06,1,1.507,212
80026,ZCTA5 80026,CO,32318,40.012151,-105.09991,7.097,1,1.536,32318
80027,ZCTA5 80027,CO,34413,39.951506,-105.15813,4.476,1,1.451,34413
80030,ZCTA5 80030,CO,15885,39.830822,-105.03747,9.993,1,1.44,15885
80031,ZCTA5 80031,CO,37254,39.873936,-105.038792,8.686,0,1.419,0
80033,ZCTA5 80033,CO,26618,39.772675,-105.104801,2.791,1,1.439,26618
80045,ZCTA5 80045,CO,1278,39.747495,-104.838627,7.995,1,1.531,1278
80101,ZCTA5 80101,CO,415,39.36503,-104.01917,4.138,1,1.439,415
80102,ZCTA5 80102,CO,6520,39.74599,-104.442841,7.98,0,1.51,0
80103,ZCTA5 80103,CO,2704,39.78001,-104.142596,4.579,0,1.515,0
80104,ZCTA5 80104,CO,34727,39.301907,-104.818104,9.127,1,1.538,34727
80105,ZCTA5 80105,CO,1771,39.667724,-103.969189,1.69,1,1.515,1771
80106,ZCTA5 80106,CO,4547,39.186147,-104.515915,2.436,1,1.417,4547
