zcta,name,state,population_2020,latitude,longitude,land_sq_mi
91506,ZCTA5 91506,CA,19338,34.171188,-118.323913,2.448
91601,ZCTA5 91601,CA,39429,34.1692,-118.372269,2.65
91602,ZCTA5 91602,CA,19647,34.150818,-118.368159,2.048
91604,ZCTA5 91604,CA,30947,34.140822,-118.392864,5.151
91605,ZCTA5 91605,CA,54341,34.207341,-118.400973,5.464
91606,ZCTA5 91606,CA,43955,34.185767,-118.388323,3.333
91607,ZCTA5 91607,CA,30502,34.165783,-118.399795,2.44
91608,ZCTA5 91608,CA,37,34.138735,-118.350857,0.598
91701,ZCTA5 91701,CA,38778,34.137633,-117.600009,7.29
91702,ZCTA5 91702,CA,62328,34.280333,-117.866141,169.344
91706,ZCTA5 91706,CA,73313,34.09741,-117.968269,13.437
91708,ZCTA5 91708,CA,14381,33.952084,-117.639784,9.492
91709,ZCTA5 91709,CA,78530,33.964199,-117.737063,34.186
91710,ZCTA5 91710,CA,82576,34.004486,-117.684713,21.531
91711,ZCTA5 91711,CA,38122,34.128066,-117.714773,15.0
91722,ZCTA5 91722,CA,36111,34.097333,-117.906707,4.13
91723,ZCTA5 91723,CA,19653,34.084747,-117.886844,2.324
91724,ZCTA5 91724,CA,27180,34.080444,-117.854734,6.237
91730,ZCTA5 91730,CA,68883,34.101102,-117.578217,14.482
91731,ZCTA5 91731,CA,28197,34.078573,-118.043456,3.815
91732,ZCTA5 91732,CA,60137,34.07342,-118.015345,4.613
91733,ZCTA5 91733,CA,41990,34.045809,-118.053756,6.679
91737,ZCTA5 91737,CA,24568,34.152567,-117.577744,8.367
91739,ZCTA5 91739,CA,42411,34.172754,-117.521243,29.4
91740,ZCTA5 91740,CA,26644,34.119367,-117.855054,4.979
91741,ZCTA5 91741,CA,26999,34.156838,-117.841578,14.826
91744,ZCTA5 91744,CA,81817,34.0313,-117.936777,8.789
91745,ZCTA5 91745,CA,54280,33.999005,-117.972146,12.808
91746,ZCTA5 91746,CA,29509,34.044416,-117.985366,5.572
91748,ZCTA5 91748,CA,44737,33.974883,-117.900676,14.465
91750,ZCTA5 91750,CA,33376,34.178468,-117.774405,25.246
91752,ZCTA5 91752,CA,38610,33.996484,-117.531335,15.09
91754,ZCTA5 91754,CA,33300,34.052922,-118.143465,4.535
91755,ZCTA5 91755,CA,27637,34.050965,-118.114394,3.107
91759,ZCTA5 91759,CA,432,34.263699,-117.699574,82.234
91761,ZCTA5 91761,CA,60306,34.035602,-117.591528,29.154
91762,ZCTA5 91762,CA,62524,34.05941,-117.674094,13.64
91763,ZCTA5 91763,CA,37631,34.072359,-117.698329,5.178
91764,ZCTA5 91764,CA,55322,34.074087,-117.605618,8.038
91765,ZCTA5 91765,CA,46449,33.98627,-117.821282,18.92
91766,ZCTA5 91766,CA,70701,34.042286,-117.756106,10.169
91767,ZCTA5 91767,CA,51654,34.083086,-117.737997,5.614
91768,ZCTA5 91768,CA,35568,34.063516,-117.790379,8.654
91770,ZCTA5 91770,CA,59360,34.065493,-118.084529,6.423
91773,ZCTA5 91773,CA,34592,34.110186,-117.81039,14.305
91775,ZCTA5 91775,CA,24252,34.115261,-118.088311,3.067
91776,ZCTA5 91776,CA,38031,34.090776,-118.095091,3.405
91780,ZCTA5 91780,CA,35751,34.102077,-118.057754,3.827
91784,ZCTA5 91784,CA,26718,34.141146,-117.655583,9.208
91786,ZCTA5 91786,CA,55763,34.105304,-117.662089,8.954
91789,ZCTA5 91789,CA,41235,34.018195,-117.854821,15.632
91790,ZCTA5 91790,CA,46364,34.066964,-117.937007,5.773
91791,ZCTA5 91791,CA,34267,34.061624,-117.892235,6.639
91792,ZCTA5 91792,CA,30683,34.024199,-117.89988,3.837
91801,ZCTA5 91801,CA,53669,34.090727,-118.127525,4.358
91803,ZCTA5 91803,CA,29374,34.074736,-118.145959,3.266
91901,ZCTA5 91901,CA,17688,32.808563,-116.710076,89.357
91902,ZCTA5 91902,CA,17902,32.665762,-117.018657,8.725
91905,ZCTA5 91905,CA,1799,32.678648,-116.307485,65.845
91906,ZCTA5 91906,CA,3904,32.654814,-116.465544,105.529
91910,ZCTA5 91910,CA,79613,32.637882,-117.058047,12.235
91911,ZCTA5 91911,CA,85442,32.608185,-117.054512,11.766
91913,ZCTA5 91913,CA,55923,32.6201,-116.986899,10.2
91914,ZCTA5 91914,CA,17522,32.664699,-116.951905,6.294
91915,ZCTA5 91915,CA,33218,32.623185,-116.949053,7.61
91916,ZCTA5 91916,CA,1720,32.887994,-116.621349,39.795
91917,ZCTA5 91917,CA,1126,32.608746,-116.719819,36.398
91931,ZCTA5 91931,CA,481,32.846363,-116.557729,14.466
91932,ZCTA5 91932,CA,26013,32.573755,-117.120872,2.64
91934,ZCTA5 91934,CA,693,32.648992,-116.152565,46.698
91935,ZCTA5 91935,CA,8841,32.721918,-116.788204,96.616
91941,ZCTA5 91941,CA,33895,32.759266,-116.997091,8.068
91942,ZCTA5 91942,CA,40813,32.777999,-117.021511,5.859
91945,ZCTA5 91945,CA,27814,32.733168,-117.034176,3.924
91948,ZCTA5 91948,CA,87,32.866646,-116.448325,19.762
91950,ZCTA5 91950,CA,57849,32.670646,-117.094668,7.612
91962,ZCTA5 91962,CA,1860,32.735124,-116.415129,51.62
91963,ZCTA5 91963,CA,1101,32.626189,-116.609973,33.673
91977,ZCTA5 91977,CA,60795,32.725963,-116.996552,9.666
91978,ZCTA5 91978,CA,9949,32.724154,-116.940093,6.736
91980,ZCTA5 91980,CA,145,32.588861,-116.619149,3.583
92003,ZCTA5 92003,CA,4781,33.285274,-117.197777,17.384
92004,ZCTA5 92004,CA,3414,33.142077,-116.106046,694.058
92007,ZCTA5 92007,CA,10981,33.023046,-117.275581,2.456
92008,ZCTA5 92008,CA,27282,33.147294,-117.322181,10.306
92009,ZCTA5 92009,CA,44816,33.095482,-117.243884,12.728
92010,ZCTA5 92010,CA,18887,33.165381,-117.281427,8.136
92011,ZCTA5 92011,CA,23757,33.107582,-117.292182,6.8
92014,ZCTA5 92014,CA,13203,32.963232,-117.250367,6.041
92019,ZCTA5 92019,CA,45108,32.77987,-116.884422,27.73
92020,ZCTA5 92020,CA,60454,32.795512,-116.969758,11.144
92021,ZCTA5 92021,CA,70584,32.838798,-116.869956,29.729
92024,ZCTA5 92024,CA,51190,33.056022,-117.2599,16.938
92025,ZCTA5 92025,CA,51586,33.102005,-117.080419,22.112
92026,ZCTA5 92026,CA,52797,33.21244,-117.116093,37.218
92027,ZCTA5 92027,CA,56840,33.131601,-116.976937,63.075
92028,ZCTA5 92028,CA,51614,33.390477,-117.209427,94.387
92029,ZCTA5 92029,CA,21236,33.0824,-117.127641,23.636
92036,ZCTA5 92036,CA,3735,33.022474,-116.493688,178.725
92037,ZCTA5 92037,CA,41260,32.856347,-117.250058,13.067
92040,ZCTA5 92040,CA,43640,32.90891,-116.891972,64.296
92054,ZCTA5 92054,CA,38667,33.195534,-117.354538,11.961
92055,ZCTA5 92055,CA,9684,33.387695,-117.444794,98.404
92056,ZCTA5 92056,CA,53750,33.199582,-117.298764,12.448
92057,ZCTA5 92057,CA,57844,33.25462,-117.283311,15.099
92058,ZCTA5 92058,CA,45389,33.328839,-117.308054,28.092
92059,ZCTA5 92059,CA,1872,33.376472,-117.066136,27.846
92060,ZCTA5 92060,CA,288,33.346808,-116.853215,69.621
92061,ZCTA5 92061,CA,2246,33.298525,-116.924781,39.702
92064,ZCTA5 92064,CA,48884,32.983606,-117.019035,40.94
92065,ZCTA5 92065,CA,37047,33.053006,-116.850651,165.178
92066,ZCTA5 92066,CA,330,33.219365,-116.535247,19.837
92067,ZCTA5 92067,CA,9344,33.020908,-117.190346,22.525
92069,ZCTA5 92069,CA,49407,33.170776,-117.158675,16.452
92070,ZCTA5 92070,CA,1093,33.14709,-116.717453,133.172
92071,ZCTA5 92071,CA,60163,32.852358,-116.987842,17.581
92075,ZCTA5 92075,CA,12051,32.997248,-117.26058,3.542
92078,ZCTA5 92078,CA,52347,33.117065,-117.180807,16.678
92081,ZCTA5 92081,CA,28745,33.164335,-117.240292,8.877
92082,ZCTA5 92082,CA,20860,33.253513,-117.003382,122.889
92083,ZCTA5 92083,CA,39219,33.197856,-117.248146,5.565
92084,ZCTA5 92084,CA,49941,33.219887,-117.202822,26.167
92086,ZCTA5 92086,CA,1490,33.323221,-116.66593,220.425
92091,ZCTA5 92091,CA,1571,33.015918,-117.243635,0.653
92101,ZCTA5 92101,CA,47505,32.724103,-117.170912,4.717
92102,ZCTA5 92102,CA,39783,32.716222,-117.11705,4.637
92103,ZCTA5 92103,CA,33311,32.747416,-117.166881,3.767
92104,ZCTA5 92104,CA,44265,32.741653,-117.128193,3.787
92105,ZCTA5 92105,CA,66579,32.737836,-117.092655,5.572
92106,ZCTA5 92106,CA,20214,32.711273,-117.237088,5.655
92107,ZCTA5 92107,CA,28684,32.739055,-117.245404,3.137
92108,ZCTA5 92108,CA,24266,32.773983,-117.142706,4.403
92109,ZCTA5 92109,CA,44671,32.786772,-117.234207,7.598
92110,ZCTA5 92110,CA,31048,32.765244,-117.200391,4.862
92111,ZCTA5 92111,CA,46686,32.806442,-117.168886,8.461
92113,ZCTA5 92113,CA,50457,32.696716,-117.117881,5.266
92114,ZCTA5 92114,CA,66248,32.707756,-117.055095,8.238
92115,ZCTA5 92115,CA,64251,32.764998,-117.073641,6.501
92116,ZCTA5 92116,CA,31523,32.764989,-117.122785,3.434
92117,ZCTA5 92117,CA,51505,32.824569,-117.199521,8.786
92118,ZCTA5 92118,CA,20629,32.698795,-117.20911,7.798
92119,ZCTA5 92119,CA,24298,32.817888,-117.031956,6.844
92120,ZCTA5 92120,CA,30768,32.794674,-117.071172,6.766
92121,ZCTA5 92121,CA,4658,32.899592,-117.201203,12.256
92122,ZCTA5 92122,CA,45646,32.861727,-117.171224,15.945
92123,ZCTA5 92123,CA,30937,32.806774,-117.134943,8.185
92124,ZCTA5 92124,CA,30530,32.826521,-117.086015,10.587
92126,ZCTA5 92126,CA,74788,32.908485,-117.141402,12.619
92127,ZCTA5 92127,CA,52274,33.020165,-117.123297,22.065
92128,ZCTA5 92128,CA,49083,32.999818,-117.071808,11.185
92129,ZCTA5 92129,CA,52415,32.964882,-117.126019,14.057
92130,ZCTA5 92130,CA,61595,32.947589,-117.207392,18.461
92131,ZCTA5 92131,CA,36394,32.886088,-117.086039,25.19
92132,ZCTA5 92132,CA,0,32.713672,-117.172039,0.032
92134,ZCTA5 92134,CA,396,32.72418,-117.146658,0.18
92135,ZCTA5 92135,CA,1610,32.693782,-117.194765,0.473
92139,ZCTA5 92139,CA,35771,32.67991,-117.048885,3.618
92140,ZCTA5 92140,CA,2183,32.739496,-117.197401,0.649
92145,ZCTA5 92145,CA,6057,32.930554,-117.008063,3.349
92147,ZCTA5 92147,CA,256,32.725224,-117.218479,0.095
92154,ZCTA5 92154,CA,84027,32.567022,-117.00425,37.169
92155,ZCTA5 92155,CA,210,32.674956,-117.161766,0.225
92173,ZCTA5 92173,CA,29703,32.553021,-117.042454,5.048
92201,ZCTA5 92201,CA,66989,33.710984,-116.204844,22.653
92203,ZCTA5 92203,CA,31366,33.753959,-116.246487,17.509
92210,ZCTA5 92210,CA,4757,33.703465,-116.325898,13.055
92211,ZCTA5 92211,CA,26403,33.765401,-116.334205,15.056
92220,ZCTA5 92220,CA,32947,33.948932,-116.832387,124.226
92222,ZCTA5 92222,CA,64,32.785826,-114.545506,1.581
92223,ZCTA5 92223,CA,59924,33.948338,-116.988022,43.434
92225,ZCTA5 92225,CA,21104,33.736458,-114.687973,599.037
92227,ZCTA5 92227,CA,27492,32.990121,-115.358757,541.066
92230,ZCTA5 92230,CA,2650,33.910599,-116.765976,15.297
92231,ZCTA5 92231,CA,39542,32.687657,-115.541169,56.883
92233,ZCTA5 92233,CA,7019,33.172881,-115.553769,150.655
92234,ZCTA5 92234,CA,51509,33.818256,-116.466743,15.733
92236,ZCTA5 92236,CA,42220,33.686143,-116.172917,21.882
92239,ZCTA5 92239,CA,292,33.762149,-115.4661,143.422
92240,ZCTA5 92240,CA,40920,33.95154,-116.520104,36.581
92241,ZCTA5 92241,CA,9270,33.842584,-116.2929,138.122
92242,ZCTA5 92242,CA,1231,34.163216,-114.319121,31.455
92243,ZCTA5 92243,CA,49149,32.770197,-115.59859,110.228
92249,ZCTA5 92249,CA,6975,32.72558,-115.472689,21.442
92250,ZCTA5 92250,CA,7883,32.777373,-115.127981,414.634
92251,ZCTA5 92251,CA,25851,32.881449,-115.675459,199.531
92252,ZCTA5 92252,CA,8463,34.168335,-116.28843,89.909
92253,ZCTA5 92253,CA,37422,33.646083,-116.275297,34.985
92254,ZCTA5 92254,CA,12414,33.543835,-115.993906,46.689
92256,ZCTA5 92256,CA,3517,34.07707,-116.606438,78.16
92257,ZCTA5 92257,CA,1676,33.294262,-115.296229,743.86
92258,ZCTA5 92258,CA,1236,33.915839,-116.559872,10.573
92259,ZCTA5 92259,CA,328,32.73776,-115.932343,323.92
92260,ZCTA5 92260,CA,31641,33.708254,-116.403534,28.395
92262,ZCTA5 92262,CA,26593,33.860549,-116.56149,36.688
92264,ZCTA5 92264,CA,19254,33.712943,-116.497143,52.13
92266,ZCTA5 92266,CA,198,33.345027,-114.915942,325.795
92267,ZCTA5 92267,CA,86,34.273755,-114.196525,16.301
92268,ZCTA5 92268,CA,489,34.221987,-116.564327,80.683
92270,ZCTA5 92270,CA,16999,33.768584,-116.429988,26.675
92273,ZCTA5 92273,CA,1694,32.817225,-115.700076,6.976
92274,ZCTA5 92274,CA,19251,33.460457,-116.084545,178.873
92275,ZCTA5 92275,CA,1390,33.273661,-115.878274,62.464
92276,ZCTA5 92276,CA,7953,33.82233,-116.364238,29.322
92277,ZCTA5 92277,CA,23988,34.179388,-115.635346,1395.018
92278,ZCTA5 92278,CA,6371,34.229975,-116.055065,0.799
92280,ZCTA5 92280,CA,26,34.112956,-114.633391,166.086
92281,ZCTA5 92281,CA,2122,33.051757,-115.608752,14.263
92282,ZCTA5 92282,CA,1350,33.96548,-116.658716,73.224
92283,ZCTA5 92283,CA,2695,32.891546,-114.772943,743.38
92284,ZCTA5 92284,CA,25931,34.186172,-116.432488,110.224
92285,ZCTA5 92285,CA,2769,34.340223,-116.540437,171.018
92301,ZCTA5 92301,CA,38912,34.585234,-117.453927,170.569
92304,ZCTA5 92304,CA,17,34.541483,-115.644609,41.167
92305,ZCTA5 92305,CA,581,34.141671,-116.817981,100.043
92307,ZCTA5 92307,CA,41649,34.571231,-117.133092,170.1
92308,ZCTA5 92308,CA,42469,34.426726,-117.160931,93.229
92309,ZCTA5 92309,CA,452,35.332155,-116.038586,160.217
92310,ZCTA5 92310,CA,8102,35.26146,-116.690324,2.993
92311,ZCTA5 92311,CA,34524,34.980294,-116.964449,248.327
92313,ZCTA5 92313,CA,13150,34.031002,-117.312929,3.485
92314,ZCTA5 92314,CA,10411,34.261092,-116.809496,30.817
92315,ZCTA5 92315,CA,5148,34.232796,-116.902863,12.68
92316,ZCTA5 92316,CA,31463,34.059093,-117.390659,11.002
92320,ZCTA5 92320,CA,10036,33.99047,-117.052101,10.623
92321,ZCTA5 92321,CA,1310,34.253816,-117.150891,6.505
92322,ZCTA5 92322,CA,1441,34.254348,-117.326463,2.989
92324,ZCTA5 92324,CA,58626,34.025689,-117.288795,29.727
92325,ZCTA5 92325,CA,9892,34.243482,-117.281304,10.148
92327,ZCTA5 92327,CA,484,34.863585,-116.862059,28.266
92328,ZCTA5 92328,CA,640,36.597808,-116.827404,704.376
92332,ZCTA5 92332,CA,97,34.91246,-115.342099,894.841
92333,ZCTA5 92333,CA,510,34.270601,-116.949309,4.175
92335,ZCTA5 92335,CA,96605,34.087181,-117.46545,17.353
92336,ZCTA5 92336,CA,100594,34.147718,-117.464506,24.898
92337,ZCTA5 92337,CA,36394,34.04981,-117.470609,13.93
92338,ZCTA5 92338,CA,0,34.782898,-116.19049,241.576
92339,ZCTA5 92339,CA,1053,34.093661,-116.936222,10.571
92341,ZCTA5 92341,CA,458,34.236643,-117.062838,7.067
92342,ZCTA5 92342,CA,6955,34.757047,-117.350142,105.471
92344,ZCTA5 92344,CA,23166,34.391145,-117.405723,38.502
92345,ZCTA5 92345,CA,86499,34.376319,-117.294397,82.032
92346,ZCTA5 92346,CA,57812,34.124199,-117.181054,25.472
92347,ZCTA5 92347,CA,888,34.954459,-117.22234,146.958
92352,ZCTA5 92352,CA,7038,34.259971,-117.199381,9.647
92354,ZCTA5 92354,CA,22626,34.050788,-117.250153,4.884
92356,ZCTA5 92356,CA,6050,34.510646,-116.896718,393.766
92358,ZCTA5 92358,CA,834,34.259272,-117.520971,19.784
92359,ZCTA5 92359,CA,8900,34.085289,-117.076311,16.747
92363,ZCTA5 92363,CA,5634,34.889225,-114.640587,197.889
92364,ZCTA5 92364,CA,40,35.340446,-115.426225,514.191
92365,ZCTA5 92365,CA,2214,34.899991,-116.654532,172.658
92368,ZCTA5 92368,CA,858,34.650629,-117.321326,27.926
92371,ZCTA5 92371,CA,16345,34.442643,-117.541814,139.696
92372,ZCTA5 92372,CA,5594,34.445607,-117.623563,27.878
92373,ZCTA5 92373,CA,35348,34.011953,-117.159699,40.747
92374,ZCTA5 92374,CA,43587,34.067146,-117.171885,18.647
92376,ZCTA5 92376,CA,84548,34.111605,-117.377406,13.538
92377,ZCTA5 92377,CA,20734,34.156043,-117.40412,10.435
92378,ZCTA5 92378,CA,677,34.226083,-117.225931,0.829
92382,ZCTA5 92382,CA,5721,34.205287,-117.117403,15.076
92384,ZCTA5 92384,CA,24,36.007706,-116.178478,140.024
92385,ZCTA5 92385,CA,221,34.214741,-117.192326,8.414
92386,ZCTA5 92386,CA,2477,34.237229,-116.827695,1.917
92389,ZCTA5 92389,CA,123,35.900961,-116.186357,137.719
92391,ZCTA5 92391,CA,2239,34.237849,-117.234736,2.321
92392,ZCTA5 92392,CA,62294,34.480247,-117.408185,37.326
92394,ZCTA5 92394,CA,41057,34.556111,-117.353632,27.324
92395,ZCTA5 92395,CA,47556,34.501472,-117.292048,17.43
92397,ZCTA5 92397,CA,5485,34.374009,-117.628429,10.343
92398,ZCTA5 92398,CA,1234,34.915975,-116.865826,28.03
92399,ZCTA5 92399,CA,55794,34.032312,-117.010577,53.035
92401,ZCTA5 92401,CA,2016,34.104795,-117.292152,0.865
92404,ZCTA5 92404,CA,64270,34.178337,-117.251458,28.582
92405,ZCTA5 92405,CA,32165,34.144626,-117.301302,4.725
92407,ZCTA5 92407,CA,67814,34.212326,-117.381183,63.519
92408,ZCTA5 92408,CA,13488,34.083619,-117.26846,10.703
92410,ZCTA5 92410,CA,51651,34.107394,-117.297541,8.137
92411,ZCTA5 92411,CA,27014,34.122501,-117.320138,4.237
92501,ZCTA5 92501,CA,22017,33.996523,-117.374179,5.696
92503,ZCTA5 92503,CA,90011,33.882584,-117.442292,29.918
92504,ZCTA5 92504,CA,54642,33.903134,-117.398044,23.414
92505,ZCTA5 92505,CA,50919,33.936319,-117.493743,12.222
92506,ZCTA5 92506,CA,45185,33.934328,-117.367312,16.199
92507,ZCTA5 92507,CA,63191,33.971006,-117.325181,20.218
92508,ZCTA5 92508,CA,35415,33.891154,-117.326751,10.721
92509,ZCTA5 92509,CA,78166,34.003266,-117.442004,31.11
92518,ZCTA5 92518,CA,806,33.889184,-117.277729,11.88
92530,ZCTA5 92530,CA,59098,33.652315,-117.375512,53.887
92532,ZCTA5 92532,CA,27560,33.692684,-117.303172,18.056
92536,ZCTA5 92536,CA,3737,33.492391,-116.837955,124.765
92539,ZCTA5 92539,CA,4966,33.527867,-116.64762,131.326
92543,ZCTA5 92543,CA,39323,33.6673,-116.963506,17.624
92544,ZCTA5 92544,CA,50007,33.645934,-116.881628,135.734
92545,ZCTA5 92545,CA,44072,33.729684,-117.034166,32.262
92548,ZCTA5 92548,CA,7408,33.758663,-117.109481,9.83
92549,ZCTA5 92549,CA,4234,33.768539,-116.753396,27.48
92551,ZCTA5 92551,CA,34294,33.88274,-117.224878,5.855
92553,ZCTA5 92553,CA,76761,33.923376,-117.244816,10.129
92555,ZCTA5 92555,CA,43580,33.88971,-117.11343,80.684
92557,ZCTA5 92557,CA,54549,33.970193,-117.259385,18.786
92561,ZCTA5 92561,CA,1648,33.637201,-116.627212,158.457
92562,ZCTA5 92562,CA,64270,33.547613,-117.34404,109.405
92563,ZCTA5 92563,CA,73224,33.580016,-117.14736,20.219
92567,ZCTA5 92567,CA,9729,33.811126,-117.103494,29.492
92570,ZCTA5 92570,CA,59015,33.787292,-117.320673,97.309
92571,ZCTA5 92571,CA,59450,33.828396,-117.20766,22.579
92582,ZCTA5 92582,CA,21161,33.807607,-117.015163,18.752
92583,ZCTA5 92583,CA,34674,33.796905,-116.929217,28.48
92584,ZCTA5 92584,CA,55517,33.652776,-117.173581,29.825
92585,ZCTA5 92585,CA,24887,33.746695,-117.172135,20.31
92586,ZCTA5 92586,CA,22188,33.708981,-117.198853,7.06
92587,ZCTA5 92587,CA,17529,33.693929,-117.250504,7.905
92590,ZCTA5 92590,CA,4840,33.48294,-117.226084,53.427
92591,ZCTA5 92591,CA,42021,33.535237,-117.104864,16.468
92592,ZCTA5 92592,CA,79740,33.511228,-117.042396,97.208
92595,ZCTA5 92595,CA,34405,33.617835,-117.259307,21.052
92596,ZCTA5 92596,CA,31081,33.668913,-117.047314,61.243
92602,ZCTA5 92602,CA,29581,33.762876,-117.75648,10.391
92603,ZCTA5 92603,CA,20137,33.627548,-117.791737,13.221
92604,ZCTA5 92604,CA,27151,33.690689,-117.789137,3.372
92606,ZCTA5 92606,CA,23383,33.700173,-117.817499,4.819
92610,ZCTA5 92610,CA,12545,33.696173,-117.67604,9.827
92612,ZCTA5 92612,CA,31822,33.65844,-117.826009,6.071
92614,ZCTA5 92614,CA,28456,33.68021,-117.833355,4.434
92617,ZCTA5 92617,CA,25232,33.642508,-117.841681,2.403
92618,ZCTA5 92618,CA,57488,33.668172,-117.734156,21.165
92620,ZCTA5 92620,CA,64424,33.713382,-117.751242,7.059
92624,ZCTA5 92624,CA,7170,33.453208,-117.662612,1.389
92625,ZCTA5 92625,CA,12017,33.601966,-117.864254,2.57
92626,ZCTA5 92626,CA,50885,33.679591,-117.908531,9.728
92627,ZCTA5 92627,CA,61764,33.647763,-117.919761,6.375
92629,ZCTA5 92629,CA,25939,33.475061,-117.70563,5.03
92630,ZCTA5 92630,CA,66359,33.645736,-117.685503,9.528
92637,ZCTA5 92637,CA,17644,33.612058,-117.730319,3.532
92646,ZCTA5 92646,CA,56788,33.66205,-117.968459,8.192
92647,ZCTA5 92647,CA,60455,33.723228,-118.008692,7.748
92648,ZCTA5 92648,CA,46691,33.67901,-118.014603,8.04
92649,ZCTA5 92649,CA,34082,33.72524,-118.051579,7.645
92651,ZCTA5 92651,CA,24096,33.57148,-117.772889,19.459
92653,ZCTA5 92653,CA,30077,33.591216,-117.697621,6.704
92655,ZCTA5 92655,CA,8878,33.745132,-117.984871,0.632
92656,ZCTA5 92656,CA,53473,33.576213,-117.730367,8.23
92657,ZCTA5 92657,CA,10294,33.595058,-117.829131,7.389
92660,ZCTA5 92660,CA,36259,33.634626,-117.874882,9.771
92661,ZCTA5 92661,CA,3457,33.603594,-117.912672,0.653
92662,ZCTA5 92662,CA,2490,33.605086,-117.892319,0.208
92663,ZCTA5 92663,CA,20812,33.623272,-117.933749,3.309
92672,ZCTA5 92672,CA,41067,33.424093,-117.606739,7.952
92673,ZCTA5 92673,CA,29642,33.466908,-117.614016,11.596
92675,ZCTA5 92675,CA,35203,33.502107,-117.604606,34.922
92676,ZCTA5 92676,CA,1997,33.749488,-117.616386,66.403
92677,ZCTA5 92677,CA,64355,33.528654,-117.701253,16.699
92678,ZCTA5 92678,CA,651,33.685018,-117.529309,15.072
92679,ZCTA5 92679,CA,31016,33.633018,-117.590565,22.671
92683,ZCTA5 92683,CA,90946,33.752498,-117.993967,10.005
92688,ZCTA5 92688,CA,44688,33.619672,-117.612087,10.845
92691,ZCTA5 92691,CA,47918,33.611945,-117.665867,8.802
92692,ZCTA5 92692,CA,46434,33.606497,-117.643112,9.851
92694,ZCTA5 92694,CA,36637,33.547233,-117.623751,9.494
92701,ZCTA5 92701,CA,48789,33.748228,-117.85847,3.268
92703,ZCTA5 92703,CA,65621,33.748726,-117.906078,4.129
92704,ZCTA5 92704,CA,82841,33.721131,-117.90511,7.511
92705,ZCTA5 92705,CA,45902,33.765609,-117.790075,11.554
92706,ZCTA5 92706,CA,35621,33.765897,-117.882224,3.537
92707,ZCTA5 92707,CA,56456,33.709935,-117.870431,5.006
92708,ZCTA5 92708,CA,57192,33.710582,-117.951129,9.15
92780,ZCTA5 92780,CA,56034,33.733946,-117.819169,7.011
92782,ZCTA5 92782,CA,29266,33.739702,-117.784708,3.364
92801,ZCTA5 92801,CA,63163,33.844983,-117.952151,6.275
92802,ZCTA5 92802,CA,41914,33.808264,-117.923657,4.549
92804,ZCTA5 92804,CA,86127,33.818271,-117.975019,7.01
92805,ZCTA5 92805,CA,74633,33.83147,-117.905779,6.315
92806,ZCTA5 92806,CA,40649,33.83796,-117.870494,7.755
92807,ZCTA5 92807,CA,37627,33.848733,-117.788357,11.092
92808,ZCTA5 92808,CA,20056,33.856512,-117.740208,5.088
92821,ZCTA5 92821,CA,41335,33.927561,-117.887086,10.56
92823,ZCTA5 92823,CA,6010,33.928421,-117.809284,10.678
92831,ZCTA5 92831,CA,38953,33.879768,-117.896346,5.977
92832,ZCTA5 92832,CA,26277,33.868612,-117.929012,2.803
92833,ZCTA5 92833,CA,52598,33.879324,-117.961727,7.32
92835,ZCTA5 92835,CA,25450,33.901886,-117.916639,6.022
92840,ZCTA5 92840,CA,54365,33.787165,-117.931889,5.202
92841,ZCTA5 92841,CA,34376,33.78686,-117.981996,4.476
92843,ZCTA5 92843,CA,45480,33.763931,-117.93145,3.892
92844,ZCTA5 92844,CA,23668,33.765465,-117.969464,2.122
92845,ZCTA5 92845,CA,16520,33.783112,-118.026282,2.177
92860,ZCTA5 92860,CA,26376,33.925519,-117.551958,13.999
92861,ZCTA5 92861,CA,5843,33.817283,-117.811184,2.101
92865,ZCTA5 92865,CA,20859,33.826393,-117.851307,3.808
92866,ZCTA5 92866,CA,15935,33.784615,-117.844775,1.932
92867,ZCTA5 92867,CA,44927,33.80098,-117.843772,7.951
92868,ZCTA5 92868,CA,27127,33.788092,-117.876298,3.335
92869,ZCTA5 92869,CA,36349,33.80845,-117.791737,9.259
92870,ZCTA5 92870,CA,52749,33.881158,-117.854783,6.775
92879,ZCTA5 92879,CA,47243,33.882614,-117.528205,10.04
92880,ZCTA5 92880,CA,75365,33.92539,-117.607254,24.868
92881,ZCTA5 92881,CA,31590,33.827409,-117.524128,27.647
92882,ZCTA5 92882,CA,67894,33.844134,-117.60867,25.735
92883,ZCTA5 92883,CA,34836,33.748086,-117.468037,55.691
92886,ZCTA5 92886,CA,50001,33.896324,-117.796561,14.912
92887,ZCTA5 92887,CA,20770,33.884701,-117.731287,9.547
93001,ZCTA5 93001,CA,33859,34.058607,-119.92912,205.155
93003,ZCTA5 93003,CA,50558,34.283668,-119.223196,20.579
93004,ZCTA5 93004,CA,31942,34.278679,-119.165615,7.045
93010,ZCTA5 93010,CA,46223,34.227888,-119.079553,22.133
93012,ZCTA5 93012,CA,37550,34.196026,-118.992531,52.723
93013,ZCTA5 93013,CA,16299,34.440133,-119.503306,56.944
93015,ZCTA5 93015,CA,18789,34.4041,-118.897777,76.564
93021,ZCTA5 93021,CA,38103,34.303596,-118.889583,47.015
93022,ZCTA5 93022,CA,6172,34.40778,-119.306554,4.621
93023,ZCTA5 93023,CA,20937,34.529879,-119.310238,270.144
93030,ZCTA5 93030,CA,59011,34.205336,-119.174835,14.021
